"lon","lat","fecha","sst_c","depth_m"
-79.993397553439,-7.90852223837209,"10/10/2010",20.85,149
-81.9954044285475,-8.27004009706355,"13/08/2012",24.856,4470
-78.0150242780783,-16.7913328507506,"22/07/2012",23.167,3039
-76.8791399267035,-18.5023574608208,"11/02/2011",23.462,4419
-78.6489993851286,-13.4081653598126,"22/08/2012",23.843,4728
-74.5986520600662,-17.9753702220428,"09/08/2010",23.941,4344
-74.6238548035158,-17.1120156584707,"04/05/2014",21.568,5163
-74.6880944097762,-17.3345810466482,"21/03/2012",22.08,4626
-77.3675793306323,-17.5960201668054,"23/02/2014",23.438,3776
-81.2218500662414,-11.7639681353747,"30/10/2010",25.531,4485
-80.6409559267274,-14.3052746812349,"23/06/2010",24.688,4756
-77.4235962326873,-16.6554912882065,"02/06/2012",23.222,2562
-83.4925546959532,-8.06088736186461,"25/01/2014",26.333,4309
-75.84643558453,-18.4534406177214,"01/02/2013",24.122,4769
-79.2584966965593,-16.5521256962817,"18/07/2011",24.035,4543
-77.954711995637,-17.5673068282108,"13/06/2010",23.327,3072
-76.5138058363522,-18.2285777230787,"05/03/2011",23.258,4403
-77.0688519735676,-18.340966324667,"21/04/2010",23.277,4232
-81.0722653066564,-7.1838124191292,"29/07/2011",20.426,2463
-74.5582151230934,-18.5809968833642,"16/12/2014",23.907,4580
-80.4739493707904,-6.97224435047667,"06/03/2010",18.492,70
-83.1479468628027,-8.90714881122063,"03/03/2010",26.51,4315
-80.0760461636698,-9.22833552435847,"23/11/2014",21.841,1563
-77.035545914353,-16.4971291102714,"17/05/2013",23.887,2835
-74.2587142562632,-19.5411596650368,"06/04/2010",23.588,4859
-76.7115722180358,-15.6953623445223,"17/09/2012",23.345,2758
-77.8196261983633,-13.4326299516129,"13/04/2012",21.811,4288
-77.5108268667889,-17.1142856493274,"17/01/2015",22.792,3216
-80.1287190558975,-11.9098171130441,"07/10/2010",25.529,4749
-81.7235467939848,-4.2434046458467,"16/01/2010",24.106,3204
-79.9131980412287,-11.347261974648,"02/02/2013",25.395,4934
-75.6567663382236,-16.9584825305061,"04/12/2015",22.481,4227
-81.8416476162059,-8.95321290890213,"04/08/2010",25.418,5010
-83.2476381895342,-7.15019795270864,"19/01/2014",25.643,4049
-77.3109851244723,-17.0061665629227,"06/03/2012",22.764,3187
-73.0053285471267,-17.6906824897865,"26/05/2010",23.246,4782
-82.0044576842759,-9.77273082112595,"11/06/2011",26.104,4561
-78.5242173079567,-16.3073574121115,"29/09/2013",24.13,3636
-75.5838134664413,-18.6515527384875,"18/02/2015",24.355,4839
-79.809867353196,-10.5727111887191,"14/01/2011",25.538,6031
-79.7063134553096,-13.8535956887317,"26/08/2015",23.468,4590
-78.2487284907261,-15.9830772690518,"18/07/2011",23.816,3678
-74.9491956643197,-18.945643481812,"16/12/2011",24.046,4595
-78.6628019646274,-16.1492166350305,"08/02/2013",24.289,3684
-85.2318603847803,-6.85816178487876,"20/04/2012",26.832,4016
-76.0721958284421,-18.0536564246818,"01/03/2015",24.016,4363
-74.4080248150558,-18.6646882074239,"25/12/2013",23.784,4530
-82.9188412195119,-6.68091448118284,"29/04/2011",25.42,4163
-79.3325760919836,-13.0195875821898,"13/04/2013",23.483,4526
-83.8392930442003,-9.94155304532543,"19/09/2011",26.849,4515
-77.3145219941633,-18.1662681395612,"03/08/2014",23.324,4290
-76.1850491246503,-17.5237576754745,"31/12/2011",23.828,4358
-83.1737286225182,-7.55479787705144,"17/11/2015",25.432,4297
-78.630084187452,-12.0420598825607,"11/09/2013",25.151,3664
-82.0004278589427,-7.95370489288713,"04/03/2013",24.158,4366
-75.3414022880638,-18.7672865730729,"24/10/2013",24.077,4263
-83.3479514719885,-4.70656162511989,"11/06/2012",22.501,3403
-79.1096177932519,-14.0943223117351,"14/05/2013",24.303,4386
-79.2235647451076,-17.0737973020477,"19/01/2015",23.745,3579
-74.6687913406803,-17.9159943108096,"16/06/2014",24.043,4357
-75.3762212775357,-16.1123536125125,"09/08/2015",21.268,6289
-78.0704163123223,-16.4616401464298,"07/12/2010",23.346,3074
-77.3437959615067,-17.2979850792038,"04/03/2012",22.861,3607
-74.9150443554059,-19.2314624631596,"27/08/2014",24.016,4812
-78.4383447339356,-14.1069852606822,"29/09/2010",24.19,4337
-74.7345224727492,-19.3299081408801,"16/06/2015",24.012,4879
-74.051219796656,-19.6193824643044,"18/01/2012",23.844,4771
-81.3127429023929,-8.0197348444081,"18/05/2010",22.645,5528
-81.1501997689383,-9.5682907634771,"19/06/2012",24.328,4913
-77.600429831925,-17.6908314740869,"03/05/2015",23.335,3944
-74.5938071661951,-19.1960231594548,"29/06/2012",23.628,4737
-76.2934830799876,-19.5431168855734,"02/05/2012",22.919,4841
-78.1820138991226,-14.3531039384887,"01/08/2010",23.709,4339
-78.633593299223,-15.8482978336679,"15/01/2015",23.562,4076
-73.9778700163929,-18.6956254765112,"21/05/2013",23.906,4436
-73.9059193293862,-19.7852162342348,"22/09/2015",23.795,4903
-77.6288842685824,-13.8245216849707,"18/12/2013",21.866,5583
-82.3112500739192,-11.5948063586225,"10/05/2011",25.012,4260
-74.6014074780495,-18.2932659715837,"04/10/2011",24.128,5008
-74.5858176115388,-18.9971910399686,"30/06/2010",23.749,4688
-75.7245322022406,-17.9408371539823,"21/10/2012",23.849,4518
-82.1096073512922,-8.35949765100623,"01/01/2011",25.37,4410
-82.4700551204135,-6.87666893405131,"09/01/2013",23.776,4433
-76.0831362980275,-18.0534438226657,"21/02/2015",24.007,4365
-81.7286486073622,-8.71026320081486,"27/11/2010",25.387,4749
-84.7226046373185,-6.66513076736412,"05/08/2014",26.62,4178
-81.0633692263176,-7.27460553242627,"24/08/2015",20.4,2776
-83.3422035056833,-7.18228151360781,"29/02/2012",25.33,4093
-77.8452623684439,-16.0122369974569,"13/06/2015",23.654,3169
-84.6916879984009,-6.84428317620995,"02/06/2015",26.572,4181
-82.1419831586364,-6.09712736150067,"28/06/2010",21.655,4662
-80.6917843492374,-11.5924330915446,"10/09/2012",25.459,4522
-77.3429369587552,-18.9903606899271,"04/06/2010",23.299,4444
-80.0384182509514,-14.5634505322813,"07/02/2010",23.435,4643
-74.2993816923366,-19.2450996186922,"03/01/2012",23.681,4736
-71.1742060275394,-18.8803154092927,"31/12/2014",24.049,2212
-73.4678073281794,-18.9332535037113,"09/09/2015",22.409,4500
-81.1231091712614,-7.38762957514264,"18/03/2015",20.742,2951
-72.8787709047784,-19.6539637150216,"12/12/2010",24.087,4399
-80.6796860073789,-10.1054732405306,"26/01/2012",25.455,5044
-83.234878145495,-7.55099709714287,"19/09/2013",25.132,4342
-81.5628810698577,-9.65389885658218,"15/09/2012",25.573,4647
-80.1190366208946,-13.9563826315283,"17/06/2013",23.5,4634
-79.8186984366262,-14.131331904638,"01/04/2013",23.103,4454
-81.2338325933307,-8.97195057583447,"27/05/2014",25.418,5035
-76.1025737231491,-16.5989398068213,"16/09/2010",23.967,4025
-74.3612969966043,-18.6487851212447,"13/08/2012",23.706,4550
-72.2289712811564,-19.3138437688972,"17/07/2015",24.547,5018
-81.8747594843031,-5.43214669098896,"02/06/2012",20.321,4956
-71.1887908760634,-19.0236182444283,"03/09/2010",24.12,2504
-76.558510980007,-18.6534214407168,"04/11/2014",23.182,4341
-80.2199603957264,-11.081814412219,"12/04/2014",25.962,4799
-82.5085709492048,-8.16411064870721,"16/03/2013",24.769,4288
-74.0638000471004,-18.7350674716863,"26/07/2014",23.695,4509
-81.9257277305753,-9.17752298813298,"21/07/2010",25.935,4399
-82.5755056616384,-7.20235685845341,"19/02/2013",24.552,4226
-76.4416419855158,-17.8014439999187,"21/06/2014",23.089,4765
-81.0932225356238,-4.98768204317298,"28/01/2010",20.947,6
-82.2429884936291,-9.68439468844043,"23/03/2011",26.543,4561
-75.9799379442194,-18.1101267155647,"08/08/2014",24.079,4477
-82.675189943782,-8.48697801258276,"05/11/2012",25.048,4161
-73.9618255076352,-17.7179895291189,"13/09/2012",21.409,4821
-79.4203942288524,-12.3447645488681,"27/10/2013",25.66,4856
-81.3006454480751,-7.30314853921229,"14/03/2013",22.261,4463
-77.4816524875383,-17.0303254245101,"20/09/2014",22.822,3197
-83.1425216878345,-6.71183484966781,"24/04/2012",25.539,4108
-79.5974251333096,-10.6367472460834,"11/03/2012",25.717,3971
-71.4568399358688,-19.5310962185999,"06/05/2011",24.361,6120
-77.9158839281269,-17.8644207189998,"30/04/2013",23.378,3377
-73.6391261190515,-19.4790382418788,"03/04/2010",23.98,4661
-78.1662605239236,-15.8930923440346,"27/10/2010",23.822,3626
-78.2708869974139,-17.672322160221,"09/07/2010",23.287,3269
-81.3125603269428,-8.70971089235123,"19/08/2010",25.636,5045
-78.3039681506693,-11.5597031084824,"18/07/2013",21.849,1339
-84.046648580608,-7.04504071880814,"01/06/2013",25.82,4289
-76.4198243080279,-17.942823089921,"16/01/2013",23.565,4478
-73.3417718977571,-17.6135398872415,"05/11/2013",23.907,6882
-79.99467469272,-13.2964388131999,"02/08/2011",23.651,4693
-77.8865859969746,-15.5341808831738,"12/05/2011",22.898,3680
-83.0200806224799,-8.14782415528693,"16/09/2011",25.102,4199
-77.8856652639156,-16.8873684216064,"09/07/2012",23.315,3024
-75.5865862688805,-15.3357298110613,"06/05/2015",18.023,1100
-83.3338832438374,-7.38711840205149,"15/05/2013",25.626,4241
-74.1579457067344,-17.5419468044476,"10/10/2010",21.748,4923
-80.6765131010602,-12.4767843479229,"22/03/2013",25.776,4588
-82.5176431629997,-5.87124351073393,"28/01/2012",22.172,4249
-73.6684778115501,-19.4844203898947,"30/11/2015",23.948,4604
-72.4093528779218,-17.4032185317062,"06/03/2013",23.962,1303
-73.9327240071464,-19.3458101905451,"02/03/2014",22.789,4657
-74.6124113105144,-17.885762507516,"15/11/2014",23.984,4411
-82.8216296761839,-9.36914093568581,"12/02/2013",26.238,4412
-76.2232595224745,-17.9310227799565,"01/04/2011",23.737,4468
-75.6505113255397,-17.6245854842285,"27/10/2010",23.753,4465
-77.1755775365265,-18.356647861045,"11/07/2013",23.231,4415
-78.1332400596997,-17.5357385333938,"29/04/2010",23.398,3263
-80.0580518223901,-14.049657741889,"13/12/2013",23.527,4498
-79.4321566968418,-10.4731752336485,"04/05/2010",25.679,2971
-84.4511828205704,-6.09804835672085,"20/10/2010",26.353,3662
-81.7380010408823,-6.95310415166232,"06/05/2010",22.667,5364
-78.731231276834,-15.6990958383172,"06/01/2012",23.628,4294
-82.9651571444782,-5.16219472376965,"28/04/2013",22.234,4005
-77.383185182014,-17.280020072191,"16/08/2010",22.728,3507
-79.9945930974922,-15.5132595773471,"19/02/2012",23.917,4626
-74.4021488421169,-19.3373602976593,"12/05/2015",23.744,4894
-79.5749991714262,-10.5427044628948,"07/06/2011",25.97,3859
-76.4890843674778,-16.8521292035427,"17/09/2013",23.895,3817
-82.202472264202,-10.5106550948043,"20/03/2014",25.154,4563
-74.3166360883158,-18.5418381739789,"26/05/2014",23.404,4490
-78.8560335681956,-12.2603600960105,"07/11/2010",25.47,5873
-82.3578093827082,-7.60117592111276,"18/05/2015",23.938,4315
-78.3098601159953,-18.4466961431012,"01/04/2012",22.823,4214
-76.1968257827417,-18.5717480204299,"28/05/2010",23.254,4787
-81.080499411867,-8.46445336055052,"14/01/2011",24.919,5908
-73.5615930081232,-18.5488271853912,"24/09/2015",22.348,4524
-78.6186525677625,-13.9284873668599,"08/02/2010",24.536,4502
-73.7906048335445,-19.9068716431903,"16/02/2014",23.791,4807
-80.0051071590951,-14.8236419353205,"15/03/2013",24.097,4595
-76.947896045717,-16.7157494566736,"27/10/2015",23.714,3225
-80.9821895576537,-9.24374089938148,"20/01/2015",25.855,5274
-78.1837848083181,-15.3088804577953,"23/03/2012",23.961,4113
-80.3760358608371,-11.2858755734907,"04/04/2013",26.09,4723
-75.8530700712462,-19.1051295443821,"07/11/2015",23.61,4226
-76.8182231699037,-16.9882128357965,"22/02/2010",23.029,3288
-76.5425328409535,-19.3883549796776,"22/05/2013",23.14,4492
-72.2996986195238,-18.2010268895746,"16/05/2014",23.489,4639
-82.336821986398,-9.70572317971115,"14/04/2012",26.901,4750
-78.9181778458632,-14.646258831659,"22/09/2015",24.513,4307
-74.277585074678,-18.7682935821464,"07/05/2012",23.617,4588
-81.6684578197419,-8.95619826012606,"20/03/2011",25.553,4481
-79.9746101090312,-12.191898752788,"12/04/2012",25.568,4685
-80.2415546021469,-14.1937856470802,"29/11/2012",23.947,4597
-72.7520748600708,-18.9160448938731,"18/05/2012",23.735,4204
-74.9174245345136,-18.4950129642341,"10/12/2014",24.087,4450
-75.8778855357625,-19.5675390429587,"31/08/2013",23.843,4804
-72.9985488630066,-18.9880560939989,"16/01/2011",24.02,4256
-79.458227118681,-10.3909682227936,"14/08/2014",25.606,2582
-77.1106823625289,-15.4277925191365,"07/09/2012",22.031,2932
-72.1666884946868,-19.1796554301387,"07/06/2010",24.671,5205
-73.2024733896941,-18.1531798625642,"04/03/2014",24.037,5028
-74.8474282731344,-18.442677919068,"29/03/2015",24.095,4435
-80.4206666058497,-10.4912566223669,"15/08/2012",25.454,5136
-75.0610875442015,-18.0943803978723,"16/09/2015",24.022,4567
-76.584259118165,-17.7279478657983,"05/01/2014",23.353,4207
-77.2763247960686,-16.5566411817586,"18/07/2014",24.015,2766
-76.031162138706,-17.5536161816625,"17/08/2011",23.783,4118
-74.3436368877255,-19.1379367659605,"15/11/2013",23.372,4844
-79.9138129361462,-11.2049291518365,"04/06/2014",25.885,5150
-76.4259787734802,-15.8090186041814,"07/09/2014",22.878,3226
-80.653417458988,-11.0573045524183,"20/12/2015",25.756,4689
-74.4495385911955,-19.0531961288697,"17/10/2012",23.512,4632
-83.6407432444824,-8.87730157427561,"14/05/2012",26.584,4296
-81.8308972488999,-10.7945573459958,"16/07/2011",24.917,4455
-71.6062813756765,-18.299829629368,"23/05/2011",24.251,1763
-75.2436338556991,-16.2695721834563,"10/11/2010",21.225,6104
-81.1810256247276,-8.38452925523058,"28/11/2015",25.067,5527
-81.3527818455491,-12.0610972947056,"31/07/2010",25.773,4500
-73.885722519148,-17.4690427359026,"23/02/2015",21.437,5501
-84.5810604440622,-7.51841725643622,"01/09/2014",26.016,4279
-81.2651537714105,-9.04019359933027,"17/02/2013",25.388,5067
-82.3174980110357,-8.8753816655421,"09/04/2013",25.827,4470
-81.9038391530103,-11.2342448040393,"25/10/2012",24.139,4227
-74.7173310758046,-17.9086136267514,"06/05/2014",23.988,4396
-79.5617406038096,-8.81760003820379,"04/08/2013",19.762,108
-80.6811790633249,-10.446014667066,"10/09/2011",25.53,4393
-75.1257617889551,-18.1365133344437,"26/08/2011",23.966,4734
-76.4396379333843,-16.7262058069315,"16/10/2010",23.874,3803
-82.9717183582346,-9.79313769858842,"17/01/2015",27.16,4410
-80.8781310569002,-9.42039005842116,"20/06/2012",23.866,5360
-72.9775808385684,-19.2843323968945,"05/06/2014",23.916,4215
-80.4056668388676,-15.2027342369579,"12/04/2012",23.999,4672
-76.2018432589719,-17.523374158073,"25/10/2011",23.82,4402
-77.2923656748659,-17.6539314456657,"18/11/2015",23.428,3821
-81.6587255249303,-10.2742277866603,"13/01/2010",25.63,4659
-76.790591905438,-17.9947076001497,"20/07/2010",23.192,4227
-81.4481316362212,-6.44598650619651,"02/12/2013",20.419,2753
-76.8520424310078,-15.6655331546524,"14/11/2015",23.351,2954
-75.8075491422631,-17.7975684353067,"24/06/2012",23.646,4514
-77.2962971128098,-17.7820460793267,"29/08/2014",23.362,3938
-80.1449785094351,-11.4025428640197,"24/08/2013",25.702,4739
-75.7957053109926,-19.1405839029586,"08/06/2013",23.601,4255
-80.7765467614507,-12.1763299997119,"06/02/2012",26.006,4473
-73.1710921069876,-18.5559937896781,"21/01/2015",23.55,4465
-81.8905698678973,-9.31869120095429,"15/05/2012",25.99,4437
-80.5893497932333,-11.3375472727402,"17/10/2012",25.563,4766
-80.6060731283966,-11.3002885138149,"02/11/2010",25.519,4728
-77.0620788432633,-16.6717255442404,"09/08/2012",23.933,2952
-74.6432190340375,-18.6228003935977,"20/10/2015",24.038,4458
-73.3878051225356,-19.921731053367,"06/05/2014",23.888,4720
-80.7526317590721,-12.4169340236682,"28/04/2014",25.979,4610
-74.9510289822425,-17.1583191240008,"18/10/2013",22.043,4658
-80.5846487834506,-15.3564296974941,"22/02/2010",24.047,4776
-79.4723712277251,-10.8546858360968,"14/04/2012",25.831,4374
-80.6517239341255,-12.8801542555358,"11/01/2011",25.402,4645
-73.6663758064775,-19.0356506877908,"13/10/2013",22.808,4435
-73.6795067086199,-18.1201683877346,"27/09/2013",22.227,3934
-74.1191379117576,-18.8836199069526,"11/04/2010",23.21,4458
-74.8569846672871,-17.9167322837515,"24/07/2015",23.883,4356
-74.3127820700396,-18.6716318054403,"04/11/2012",23.636,4573
-73.7430029245206,-19.7581993866022,"25/07/2014",24.049,4809
-74.1513682125538,-17.3035906594662,"20/05/2010",21.469,5641
-82.1661993619535,-8.64449128776691,"29/11/2011",25.665,4391
-73.9456979077355,-19.7497478976075,"19/06/2010",23.845,4928
-83.7631458977552,-7.05868868056788,"13/09/2010",25.436,4159
-75.871645082071,-18.8984130641656,"04/02/2011",23.912,4604
-78.3467193190425,-15.911191972485,"20/09/2010",23.929,4039
-75.5697294089986,-16.9761351356815,"27/01/2012",22.554,4079
-75.197056189007,-19.2576036234653,"16/12/2012",23.948,4865
-80.091811280481,-10.4102589459185,"09/09/2014",25.666,5823
-80.0254497186973,-10.2301197306438,"16/05/2013",25.652,6322
-78.2503981976778,-13.279540328708,"16/08/2013",23.581,5113
-73.7038461387296,-18.5305412117772,"05/02/2011",22.452,4552
-78.3312392381484,-16.126709126251,"05/09/2012",23.726,3537
-78.0177668020468,-14.5708033287708,"11/10/2014",23.538,4391
-74.9491692626908,-17.6234626901637,"01/05/2013",24.01,4482
-71.6857426311935,-19.7122968697127,"19/02/2014",24.47,6250
-81.4636670822582,-9.87892215157082,"13/05/2013",25.784,4716
-80.1188478518941,-11.5823503385896,"11/08/2013",25.313,4770
-78.6310700249853,-12.6056168604582,"05/07/2013",22.432,5539
-73.7223191889776,-19.8846286803539,"31/07/2010",23.927,4699
-73.1735250310337,-17.602961805287,"24/05/2010",23.513,6189
-76.5177059115392,-16.8683301866438,"01/02/2010",23.955,3798
-75.4939747542789,-17.4571820776959,"14/11/2011",23.955,4294
-78.0559444485112,-15.3424348205634,"06/01/2013",23.481,3821
-71.2246100241722,-18.6954300071133,"05/02/2010",23.793,1417
-81.9381636699771,-6.53969802259784,"30/05/2013",21.763,5122
-75.3093596870104,-19.6664479703692,"26/03/2013",23.314,4877
-72.8816068817585,-18.8629430874479,"06/01/2014",23.599,4331
-81.6393861410596,-5.72656936975111,"12/02/2013",19.61,3331
-78.486941833575,-15.1305253649751,"05/05/2010",23.829,4129
-81.6327791131555,-11.0499330014179,"12/10/2014",24.287,4293
-80.1516982419025,-11.3203126548875,"28/09/2015",25.788,4898
-77.9570504874825,-17.3512911968842,"11/06/2015",23.525,3035
-81.0150752586355,-10.5683176210069,"22/09/2010",25.594,4367
-79.5254613208756,-11.9261535392869,"15/09/2011",25.578,5024
-74.1836937722102,-16.6309868210588,"04/08/2011",19.766,4143
-75.6561884127336,-18.2790353011308,"03/05/2015",24.109,4795
-72.8653615956755,-19.3148738857711,"07/11/2013",23.952,4266
-77.7346622104389,-16.23086556799,"19/10/2013",23.124,2795
-82.8065317369666,-4.74429401966004,"25/05/2012",21.573,3805
-79.9163277176218,-13.2385324799436,"03/10/2015",23.616,4537
-72.4507135270152,-18.719478605947,"06/11/2012",24.455,5130
-77.0902504998968,-17.6953441533118,"01/12/2014",23.313,4110
-80.1554818912982,-12.288382939808,"05/10/2015",25.876,4806
-82.8653212350041,-7.98289825018806,"06/02/2014",24.877,4291
-73.1631577909667,-18.9384947738522,"20/11/2014",23.805,4649
-77.299491475745,-18.52776363492,"05/02/2012",23.314,4300
-79.95964344254,-15.7058724139508,"27/06/2015",23.726,4653
-83.0754759746626,-6.98391305521426,"09/08/2011",25.223,4119
-75.0775021333249,-18.3580664882063,"24/04/2015",24.146,4001
-84.0237863275798,-6.74120161276621,"06/05/2015",25.31,3785
-80.9778742407751,-8.19497008467183,"04/06/2012",22.389,4791
-81.1999682250352,-13.1361738860137,"21/09/2010",25.259,4973
-70.8823056944905,-19.816680242269,"15/03/2015",23.521,2730
-76.1910053184369,-19.301262674362,"10/11/2015",23.364,4318
-73.432898010274,-19.596227696854,"17/03/2013",23.84,4701
-82.0258324816116,-6.92475406821061,"21/07/2011",23.04,4438
-78.2911188068101,-17.6260905175513,"13/06/2014",23.354,3273
